Date,Cloud,RootEntity,HierarchyLevel1,HierarchyLevel2,HierarchyLevel3,Service,Category,UsageType,Cost (USD),Tags,Dimensions
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1005,TagGroup-Dev,S3,Infra Spend,Spot,2992.38,"{'env': 'test', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1179'}","{'region': 'westus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1008,TagGroup-Dev,S3,Infra Spend,Reserved,938.34,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1982'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1003,TagGroup-Dev,RDS,Infra Spend,Spot,951.18,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1333'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1008,TagGroup-Test,RDS,Infra Spend,Preemptible,2041.42,"{'env': 'prod', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1836'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-14,AWS,Org-Root-123,OU-Prod,Acc-1008,TagGroup-Prod,RDS,Infra Spend,Reserved,961.79,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1353'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-14,AWS,Org-Root-123,OU-Research,Acc-1001,TagGroup-Prod,SageMaker,AI Spend,OnDemand,2778.14,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1427'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1006,TagGroup-Prod,SageMaker,AI Spend,Reserved,1498.92,"{'env': 'dev', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1288'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1001,TagGroup-Test,SageMaker,AI Spend,Reserved,2367.25,"{'env': 'test', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1118'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-14,AWS,Org-Root-123,OU-Finance,Acc-1006,TagGroup-Dev,Bedrock,GenAI Spend,Reserved,2415.39,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1934'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,AWS,Org-Root-123,OU-Research,Acc-1003,TagGroup-Test,Bedrock,GenAI Spend,Reserved,1233.68,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1683'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,AWS,Org-Root-123,OU-Research,Acc-1007,TagGroup-Test,Bedrock,GenAI Spend,Reserved,1018.07,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1955'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-14,Azure,Tenant-456,Mgmt-AI,Sub-2007,RG-ML,VMs,Infra Spend,Preemptible,2515.14,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1125'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-07-14,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-GenAI,VMs,Infra Spend,Preemptible,2992.32,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1403'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2009,RG-ML,VMs,Infra Spend,Reserved,127.99,"{'env': 'dev', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1188'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-14,Azure,Tenant-456,Mgmt-AI,Sub-2003,RG-Prod,Blob Storage,Infra Spend,Spot,2982.29,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1910'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-14,Azure,Tenant-456,Mgmt-AI,Sub-2003,RG-GenAI,Blob Storage,Infra Spend,OnDemand,1622.99,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1495'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-14,Azure,Tenant-456,Mgmt-FinOps,Sub-2009,RG-GenAI,Blob Storage,Infra Spend,Spot,678.48,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1156'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-07-14,Azure,Tenant-456,Mgmt-FinOps,Sub-2001,RG-GenAI,SQL DB,Infra Spend,Spot,372.44,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1685'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2005,RG-Prod,SQL DB,Infra Spend,Preemptible,2451.32,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1251'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2008,RG-Prod,SQL DB,Infra Spend,Reserved,1849.07,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1272'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,Azure,Tenant-456,Mgmt-FinOps,Sub-2006,RG-ML,AzureML,AI Spend,Reserved,75.96,"{'env': 'prod', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1063'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-14,Azure,Tenant-456,Mgmt-FinOps,Sub-2004,RG-Prod,AzureML,AI Spend,Preemptible,680.51,"{'env': 'prod', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1886'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2001,RG-GenAI,AzureML,AI Spend,Spot,1067.17,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1215'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2007,RG-Prod,Azure OpenAI,GenAI Spend,Spot,2071.64,"{'env': 'test', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1282'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,Azure,Tenant-456,Mgmt-AI,Sub-2009,RG-ML,Azure OpenAI,GenAI Spend,OnDemand,556.93,"{'env': 'prod', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1217'}","{'region': 'westus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-14,Azure,Tenant-456,Mgmt-Cloud,Sub-2006,RG-Prod,Azure OpenAI,GenAI Spend,OnDemand,798.39,"{'env': 'dev', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1760'}","{'region': 'westus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-14,GCP,Org-789,Folder-Data,Proj-3004,SKU-NLP,GCE,Infra Spend,Preemptible,2807.74,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1979'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-14,GCP,Org-789,Folder-Data,Proj-3001,SKU-Analytics,GCE,Infra Spend,Spot,1168.68,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1461'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3006,SKU-Analytics,GCE,Infra Spend,Reserved,2632.83,"{'env': 'test', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1783'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-14,GCP,Org-789,Folder-Security,Proj-3009,SKU-NLP,GCS,Infra Spend,Preemptible,288.48,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1086'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-Infra,GCS,Infra Spend,Reserved,1058.16,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1494'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-NLP,GCS,Infra Spend,Reserved,2380.18,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1262'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-14,GCP,Org-789,Folder-Data,Proj-3009,SKU-NLP,BigQuery,Infra Spend,Reserved,2073.74,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1538'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,GCP,Org-789,Folder-Data,Proj-3001,SKU-NLP,BigQuery,Infra Spend,Spot,1748.12,"{'env': 'prod', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1396'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-Analytics,BigQuery,Infra Spend,Reserved,137.89,"{'env': 'test', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1053'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3010,SKU-NLP,Vertex AI,AI Spend,OnDemand,2047.07,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1215'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-14,GCP,Org-789,Folder-Data,Proj-3002,SKU-Analytics,Vertex AI,AI Spend,Spot,213.17,"{'env': 'prod', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1500'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3004,SKU-Infra,Vertex AI,AI Spend,Reserved,2986.18,"{'env': 'prod', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1170'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3006,SKU-Analytics,TPUs,AI Spend,Preemptible,1199.64,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1863'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-Analytics,TPUs,AI Spend,OnDemand,2764.15,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1528'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-14,GCP,Org-789,Folder-GenAI,Proj-3004,SKU-Analytics,TPUs,AI Spend,Spot,837.11,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1889'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1009,TagGroup-Prod,EC2,Infra Spend,OnDemand,1522.98,"{'env': 'test', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1898'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1003,TagGroup-Prod,EC2,Infra Spend,Spot,1330.62,"{'env': 'prod', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1198'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Dev,EC2,Infra Spend,Preemptible,2354.61,"{'env': 'test', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1167'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1004,TagGroup-Dev,S3,Infra Spend,Spot,1367.21,"{'env': 'dev', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1188'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1002,TagGroup-Prod,S3,Infra Spend,Preemptible,1122.56,"{'env': 'test', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1041'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1004,TagGroup-Test,S3,Infra Spend,Reserved,327.39,"{'env': 'test', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1631'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1007,TagGroup-Prod,RDS,Infra Spend,Preemptible,2131.57,"{'env': 'prod', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1899'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1008,TagGroup-Dev,RDS,Infra Spend,Reserved,2849.01,"{'env': 'prod', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1570'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1005,TagGroup-Dev,RDS,Infra Spend,Reserved,162.48,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1174'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1003,TagGroup-Test,SageMaker,AI Spend,OnDemand,1107.46,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1193'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-15,AWS,Org-Root-123,OU-Finance,Acc-1009,TagGroup-Prod,SageMaker,AI Spend,Preemptible,70.18,"{'env': 'test', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1332'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1010,TagGroup-Test,SageMaker,AI Spend,Spot,1012.8,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1658'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-15,AWS,Org-Root-123,OU-Finance,Acc-1010,TagGroup-Dev,Bedrock,GenAI Spend,Spot,599.08,"{'env': 'prod', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1720'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-15,AWS,Org-Root-123,OU-Research,Acc-1006,TagGroup-Dev,Bedrock,GenAI Spend,Preemptible,2572.92,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1581'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-15,AWS,Org-Root-123,OU-Prod,Acc-1010,TagGroup-Test,Bedrock,GenAI Spend,Reserved,1710.35,"{'env': 'dev', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1936'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2007,RG-Prod,VMs,Infra Spend,Spot,2285.32,"{'env': 'prod', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1582'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2002,RG-GenAI,VMs,Infra Spend,Spot,1656.61,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1699'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2010,RG-Prod,VMs,Infra Spend,Preemptible,2951.77,"{'env': 'dev', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1071'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2002,RG-ML,Blob Storage,Infra Spend,Reserved,1814.87,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1410'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-GenAI,Blob Storage,Infra Spend,Reserved,1273.53,"{'env': 'test', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1231'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-Prod,Blob Storage,Infra Spend,Reserved,65.83,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1970'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-15,Azure,Tenant-456,Mgmt-FinOps,Sub-2004,RG-GenAI,SQL DB,Infra Spend,Spot,1373.28,"{'env': 'prod', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1952'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2007,RG-Prod,SQL DB,Infra Spend,Reserved,876.85,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1465'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2005,RG-ML,SQL DB,Infra Spend,Spot,1334.3,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1892'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2009,RG-Prod,AzureML,AI Spend,Reserved,160.61,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1131'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2008,RG-Prod,AzureML,AI Spend,Reserved,1778.28,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1990'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2007,RG-Prod,AzureML,AI Spend,OnDemand,148.38,"{'env': 'dev', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1982'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-07-15,Azure,Tenant-456,Mgmt-AI,Sub-2010,RG-GenAI,Azure OpenAI,GenAI Spend,OnDemand,1436.77,"{'env': 'prod', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1111'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-15,Azure,Tenant-456,Mgmt-Cloud,Sub-2005,RG-ML,Azure OpenAI,GenAI Spend,Preemptible,2107.17,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1000'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-07-15,Azure,Tenant-456,Mgmt-FinOps,Sub-2010,RG-ML,Azure OpenAI,GenAI Spend,OnDemand,196.96,"{'env': 'prod', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1826'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3009,SKU-Analytics,GCE,Infra Spend,Preemptible,2930.65,"{'env': 'dev', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1265'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3009,SKU-Analytics,GCE,Infra Spend,Preemptible,2800.04,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1022'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,GCP,Org-789,Folder-Data,Proj-3004,SKU-Analytics,GCE,Infra Spend,Reserved,1675.23,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1215'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3007,SKU-Analytics,GCS,Infra Spend,OnDemand,1530.66,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1139'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3002,SKU-Infra,GCS,Infra Spend,OnDemand,430.88,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1832'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-Infra,GCS,Infra Spend,Reserved,1396.2,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1397'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3005,SKU-Infra,BigQuery,Infra Spend,Reserved,2746.34,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1657'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3009,SKU-Infra,BigQuery,Infra Spend,Preemptible,794.63,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1695'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3002,SKU-NLP,BigQuery,Infra Spend,OnDemand,2873.13,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1182'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-07-15,GCP,Org-789,Folder-Data,Proj-3003,SKU-Analytics,Vertex AI,AI Spend,Reserved,350.64,"{'env': 'prod', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1227'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-15,GCP,Org-789,Folder-GenAI,Proj-3005,SKU-NLP,Vertex AI,AI Spend,Preemptible,2040.09,"{'env': 'prod', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1651'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3006,SKU-NLP,Vertex AI,AI Spend,OnDemand,1492.86,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1473'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3006,SKU-Analytics,TPUs,AI Spend,Preemptible,1533.2,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1632'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-07-15,GCP,Org-789,Folder-Data,Proj-3005,SKU-NLP,TPUs,AI Spend,Preemptible,2352.23,"{'env': 'prod', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1443'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-07-15,GCP,Org-789,Folder-Security,Proj-3003,SKU-Analytics,TPUs,AI Spend,Spot,181.26,"{'env': 'prod', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1426'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-07-16,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Dev,EC2,Infra Spend,Spot,1584.94,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1776'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-07-16,AWS,Org-Root-123,OU-Research,Acc-1006,TagGroup-Test,EC2,Infra Spend,Preemptible,2743.29,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1480'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
